deltat,AcX,AcY,AcZ,GyX,GyY,GyZ,
23,-15236,-12052,8824,-4000,9887,-24959,
22,-15936,-15044,5708,-3984,2580,-28269,
23,-23600,-17264,-4292,-4000,-1332,-26788,
23,-13004,-19840,280,-3968,-3596,-4963,
23,-212,-20272,2972,-4000,-8422,-10843,
22,164,-17996,1380,-4000,-4502,-20288,
24,-8616,-13476,-3056,-3984,-3478,-25504,
22,-17208,-7812,-7756,-4016,-9209,-9779,
23,-12504,-5400,-6272,-3984,-7832,11706,
23,-8744,-4620,-288,-4000,-6270,18855,
23,-19024,-3388,-712,-4016,1059,16238,
26,-17264,-6008,796,-3984,15230,23612,
24,-20740,-7384,6288,-4016,14790,17853,
23,-29524,-8452,2180,-4000,17508,23900,
22,-24664,-10840,12992,-4000,16435,29069,
24,-14960,-11472,14456,-3968,14648,19550,
22,-16688,-10028,15652,-4000,5498,10869,
23,-21640,-5988,12140,-3984,-4164,9921,
23,-20036,-4756,12008,-3984,-9827,14522,
23,-8704,-4128,16228,-4016,-8793,6354,
22,-3136,-2044,17224,-4016,-1729,-7990,
24,-7496,-508,10940,-3968,2253,-23704,
23,-22624,5500,1104,-3968,-5877,-18766,
25,-15384,8188,6864,-3968,-15046,227,
24,-12124,8992,6336,-4000,-15521,-5576,
22,-11340,8592,8572,-3984,2215,-9739,
23,-18552,7856,5216,-4000,10881,-21864,
23,-28852,5664,-1788,-3984,13463,-16061,
23,-26576,-656,2024,-4016,2006,4064,
22,-31160,-1728,3936,-3984,-1576,2038,
23,-28360,-7324,3204,-4000,339,7309,
23,-23420,-13912,7336,-4000,18112,-151,
23,-13020,-17696,15424,-3952,10355,-784,
22,-17432,-20256,11640,-3984,-2831,-4694,
24,-20944,-20940,6340,-3984,-7334,2821,
23,-9316,-21844,14608,-4000,-7925,8296,
25,-8420,-18408,11232,-3984,-18425,-5359,
23,-1164,-14808,9316,-3968,-11067,-3005,
22,-4184,-10276,10788,-3984,-6847,-22207,
24,-32768,-2820,-3792,-4016,-16089,-10824,
22,-21052,-3112,-2268,-4000,-805,18484,
23,-788,-7132,12824,-4000,1633,3155,
23,-19076,-5924,3316,-4016,9752,-12798,
24,-25244,-7524,812,-4000,17698,2857,
22,-15728,-10944,5476,-3952,14211,6156,
23,-19112,-11632,9092,-3984,10692,261,
22,-28856,-11460,2836,-4000,13798,-2046,
25,-22560,-11880,9408,-4000,10626,6611,
26,-17564,-10088,9576,-4000,3249,-101,
23,-17868,-6844,8568,-4016,-2938,1615,
23,-15028,-3972,7848,-4032,-1115,1419,
22,-10436,-2896,7892,-3968,-6077,1438,
23,-8436,-212,8116,-4000,-13325,189,
22,-4844,588,8424,-4016,-8933,-29,
23,-5964,4876,6496,-4000,-12294,-7046,
22,-18032,11280,3764,-4000,-17013,-5246,
24,-15188,12924,2408,-3968,-4204,4817,
22,-8928,9204,8928,-4016,-2542,316,
23,-12800,6512,6320,-4000,3933,-4619,
23,-17056,2756,4048,-4000,16115,-5762,
22,-17668,-2192,5704,-3984,8240,-2142,
26,-32768,-1900,1100,-4032,-1505,8663,
23,-32768,-7036,416,-3984,-838,17562,
23,-27284,-14016,8464,-4016,14333,15305,
22,-10952,-17380,19632,-4016,8494,15431,
24,-8368,-20020,22116,-3968,-1410,994,
22,-20672,-19460,13992,-3984,-6343,-11935,
23,-21212,-19360,9888,-4000,-5920,-5409,
23,-9120,-18708,11864,-3968,-8000,-9001,
23,-1800,-15880,7996,-4000,-14310,-4414,
22,-4928,-10284,9528,-4000,-24684,-7251,
24,-15640,-3284,3516,-3984,-13352,-10020,
24,-19220,-720,240,-3952,2688,-13074,
26,-23564,1648,-2348,-4000,-8560,9506,
23,-12468,-1804,7868,-4000,-3125,23595,
22,-9640,-4472,11312,-3968,1665,9896,
23,-13628,-6784,9408,-3984,26292,-13205,
23,-21872,-10416,6908,-3984,32767,-14301,
23,-25308,-12644,972,-3984,16094,5532,
22,-28740,-14960,5840,-3984,9408,13763,
24,-20608,-16948,12584,-3984,17631,11795,
22,-16760,-17548,14260,-3952,13902,191,
23,-14664,-15132,12772,-4016,4836,617,
24,-13084,-11512,13516,-3968,-2216,-2,
22,-15688,-6648,10584,-3968,-11307,-1372,
23,-13744,-4664,10016,-4000,-2873,-2096,
26,-9576,-1236,9960,-4000,3599,-10040,
23,-13880,2484,5952,-3984,-9864,-4519,
22,-16164,7808,5428,-3968,-30224,6465,
23,-13620,11144,9332,-3968,-23812,7094,
23,-11392,12784,11592,-3968,-5406,-8105,
23,-15064,12516,8152,-3968,13421,-22009,
22,-19780,9924,1580,-3968,19011,-16846,
24,-22476,3988,256,-3952,4033,-2280,
23,-28184,-1416,5656,-3984,-13226,8428,
22,-32768,-4432,5296,-4000,-2379,-979,
23,-28844,-11444,6808,-4000,2787,815,
23,-21456,-17508,8436,-4000,6685,-2568,
23,-15276,-21808,13988,-3952,9878,-10866,
25,-14596,-24612,10884,-3952,2727,-18315,
24,-10024,-25196,10044,-3984,-7122,-16931,
22,-4904,-22704,8892,-4000,-15098,-20235,
24,-11568,-15768,4172,-4000,-25673,-17623,
23,-17956,-5792,720,-4000,-22955,-7984,
23,-18532,-2296,-564,-3936,-19317,1101,
22,-11348,-1004,820,-3984,-11033,9122,
24,-6304,-96,8192,-4000,-14286,11907,
23,-8160,3072,7552,-3968,-15158,10615,
22,-6616,4516,10888,-4000,-16117,15910,
24,-5664,4796,12236,-3968,-12228,8817,
22,-8856,4776,11932,-3952,1129,922,
26,-11520,1272,12532,-3984,4543,-7679,
22,-15728,-2440,9860,-3984,2828,-9070,
24,-16512,-6028,10396,-4000,7881,-10253,
22,-22340,-8444,6824,-3968,-9754,-5809,
23,-27204,-13520,1124,-4000,15340,-7955,
23,-21952,-19800,8936,-4000,18486,1170,
23,-21128,-24804,9996,-3984,13490,-4969,
23,-29604,-27192,4968,-3952,14347,-4194,
23,-26432,-27832,6776,-3984,10412,1103,
23,-21876,-26100,10076,-3968,1128,1567,
22,-20572,-20752,9344,-4000,-8144,2512,
24,-18096,-14196,10216,-3968,-10081,2056,
25,-21996,-7448,7988,-4000,-4575,-8797,
23,-27188,-2780,4068,-3968,-1515,-5634,
23,-21620,160,5296,-4000,4576,-1366,
23,-15588,1856,7392,-3984,3742,-87,
22,-11284,3516,7940,-3968,2496,-1507,
23,-6588,4016,6808,-3968,5168,-2028,
23,-4076,5912,9308,-3968,-604,-4844,
23,-6596,6896,4560,-3984,2592,-3871,
23,-5492,5508,6724,-3984,-628,2558,
24,-8096,3116,3744,-3984,-721,4613,
23,-6552,-780,7152,-3952,1023,10810,
22,-10216,-3564,5680,-4016,-2306,6153,
24,-15200,-5712,6968,-3968,8168,6464,
22,-11580,-9072,9332,-4000,383,13842,
26,-14784,-10316,8456,-3984,2120,5352,
22,-17296,-12228,10468,-4000,4425,6422,
24,-11324,-14316,12312,-4000,1779,4587,
22,-10904,-15128,12864,-3984,1082,-4155,
23,-20456,-13460,7668,-4000,-3797,-7062,
23,-27996,-11460,5940,-4000,-7161,-2645,
22,-24668,-10412,6428,-3984,-2796,1587,
23,-13644,-10508,10092,-3984,-609,278,
23,-10308,-9168,10692,-4000,-645,-5785,
23,-11792,-6696,9920,-3952,346,-6890,
22,-10552,-5228,8532,-3984,1880,-6837,
23,-10172,-3772,7960,-3968,3288,-6995,
25,-11264,-1888,8280,-3984,-5514,2176,
23,-8532,-1328,9380,-3984,-7198,5551,
23,-7396,-564,11484,-4000,-7163,2818,
23,-5792,-732,11372,-3968,-1290,-2215,
22,-6572,-1112,10972,-3984,-646,-3792,
23,-7704,-2148,10416,-4000,-1522,-5358,
24,-12944,-3256,8420,-3968,2006,-7144,
22,-15904,-5804,7600,-3984,2382,-6180,
23,-19156,-8308,6412,-3952,9685,-7100,
32,-18628,-14768,8444,-3952,12906,106,
24,-16240,-18984,8964,-3984,14365,-2267,
22,-19924,-22184,7404,-4000,18284,-5608,
23,-21760,-24312,9764,-3968,18720,-5223,
27,-17712,-25132,10048,-3968,14595,-2059,
23,-15832,-23160,9464,-3952,8336,-7060,
23,-23248,-18064,6600,-3952,-556,-9537,
22,-27156,-12680,2836,-3968,1922,-5986,
24,-23544,-8496,4280,-3984,3681,-1936,
22,-21696,-4728,4304,-3968,2377,565,
24,-17936,-2388,2400,-3968,7336,5027,
22,-19104,520,2436,-4016,4233,9765,
24,-18748,1908,320,-3984,-4786,22796,
22,-15332,2100,4364,-3968,-5291,31308,
24,-14868,2100,6016,-4000,4817,23928,
23,-18056,888,5776,-3984,7172,27020,
22,-15016,-2296,6640,-3984,7114,30900,
27,-13908,-5788,9564,-3984,5364,28896,
22,-11524,-8372,10840,-3984,11623,23174,
23,-9792,-10560,15136,-3952,12409,14839,
23,-13136,-10864,12056,-3952,11393,3906,
23,-13568,-12164,12624,-3952,14100,-1359,
22,-11660,-12948,13760,-3984,12115,-11478,
24,-14732,-12456,9392,-3984,11089,-20100,
22,-12764,-11904,7896,-3952,10787,-22620,
23,-10172,-10724,5936,-3968,10241,-27424,
22,-12800,-8492,3672,-3968,6396,-26347,
23,-18708,-5400,-2344,-4000,3476,-17843,
24,-16992,-4060,-2680,-3968,910,-1089,
25,-9628,-4412,328,-3984,-4026,13686,
23,-3388,-3848,3644,-3984,-5069,21109,
22,-10128,-1688,7124,-3968,-11530,14759,
24,-17060,372,420,-3968,-1071,21760,
22,-12340,-1272,7140,-4000,2552,26891,
25,-14248,-2180,7392,-4000,-4595,30142,
22,-12804,-4124,11884,-3984,-1177,30946,
23,-11304,-6176,15596,-3968,6425,17270,
23,-15720,-7632,13000,-3968,11084,6998,
23,-16436,-9688,12064,-3968,14515,6333,
23,-13528,-12360,13496,-3968,13853,1946,
23,-16832,-13876,13008,-4000,11478,-4790,
23,-16136,-15332,12316,-3984,15853,-10161,
25,-14824,-17204,11156,-3968,18900,-21136,
23,-17352,-17292,7172,-3984,17431,-25921,
23,-16532,-17108,6100,-3984,14484,-21485,
23,-16044,-15820,2896,-3984,10287,-19610,
22,-15628,-13812,268,-3952,6040,-12171,
24,-13720,-11692,2508,-4000,4052,-9451,
22,-17052,-8392,228,-3984,8181,-8306,
23,-17400,-6232,-1776,-3952,13970,-3958,
24,-11504,-4972,-380,-4000,14324,6816,
22,-10664,-3860,876,-3968,4300,15913,
23,-13412,-1984,708,-3952,713,29259,
22,-15360,-1164,5488,-3984,2586,32767,
27,-17756,-1040,7920,-3952,2971,32767,
22,-14736,-1996,12256,-3968,4216,32767,
23,-11216,-2672,16060,-3968,5759,31484,
23,-19024,-2164,16584,-4000,-1553,20295,
23,-25668,-2120,12872,-4000,5013,16053,
22,-18204,-5592,16620,-3968,13198,10970,
24,-9412,-9196,18152,-3968,10710,456,
22,-12096,-10168,17848,-3984,9015,-12626,
23,-17100,-10104,13884,-3984,6249,-15170,
24,-19552,-10412,11260,-3952,9693,-22099,
23,-21784,-9996,6088,-3952,6522,-21210,
24,-17964,-9800,7772,-3968,-3064,-16297,
25,-16772,-8580,5256,-3968,-1976,-18271,
23,-15876,-6880,5212,-3968,1511,-19069,
22,-13240,-5024,4384,-3984,9622,-22621,
24,-9512,-4512,3860,-3952,19613,-24823,
22,-13152,-2880,288,-3984,12911,-21645,
23,-10716,-2692,-1164,-3984,13197,-3555,
23,-3004,-4160,3980,-3984,9666,4924,
23,-3340,-3404,3848,-4000,7487,9679,
23,-5760,-3108,7268,-3936,8174,12195,
23,-10020,-2572,8396,-3968,7825,13652,
23,-10364,-2996,9116,-4000,9248,16597,
22,-7916,-4288,12580,-3968,9812,14073,
24,-7656,-5036,13624,-3984,8451,11043,
25,-10772,-5400,12956,-3968,3413,10236,
23,-12768,-5904,12404,-3952,1052,8772,
22,-13880,-6936,11280,-3968,-414,7873,
23,-14808,-7632,8868,-3936,-2061,7404,
22,-15472,-8148,5736,-3952,-2581,10506,
24,-13240,-9092,6416,-3952,-8697,15951,
22,-11172,-8564,5972,-3968,-12499,20805,
23,-12768,-6740,5040,-3984,-12585,20108,
23,-16760,-4448,2436,-3984,-10993,22943,
22,-17692,-2944,3972,-3936,-8764,27957,
24,-14908,-2660,7268,-3968,-8157,28968,
22,-15804,-2076,7812,-3952,-3272,25773,
23,-17184,-2420,9632,-3968,5057,18001,
20,-20992,-3140,11192,-3952,6588,12071,
24,-22044,-5308,11440,-3952,5658,10631,
23,-20236,-8296,12180,-3968,3211,7038,
23,-19000,-10484,12628,-3984,4516,595,
22,-17180,-12176,13200,-3968,4997,-4489,
24,-13804,-13764,13244,-3984,3570,-10946,
22,-13020,-13840,11820,-3984,-1199,-14433,
23,-19092,-11608,5992,-3968,-9567,-16746,
22,-17808,-10128,6980,-3968,-9967,-13302,
23,-22592,-7428,4128,-4000,-5638,-22297,
24,-18968,-6612,-828,-3968,5727,-16564,
22,-10424,-7080,5132,-3952,7614,-13824,
26,-11528,-5520,1616,-3968,-1478,-2668,
22,-12340,-4940,4116,-3968,-6061,10367,
23,-14960,-3648,8168,-3984,-14351,15967,
23,-17324,-3448,9344,-3920,-14998,17699,
23,-15100,-3860,12752,-3952,-9260,11640,
22,-11380,-5024,17088,-3952,-10695,2879,
24,-13724,-4968,15092,-3952,-13192,-9208,
22,-15628,-4884,13752,-3920,-13115,-16148,
23,-16404,-4460,11296,-3984,-14848,-25113,
23,-17704,-4192,7000,-3968,-14667,-29844,
23,-19372,-3528,4380,-3968,-14221,-32768,
23,-17704,-3584,1448,-3968,-10661,-32768,
26,-10232,-4184,-276,-3968,-5924,-31714,
23,-6452,-5468,-2608,-3936,-7061,-29263,
22,-6940,-5748,-5360,-3952,-5665,-19815,
24,-1904,-8160,-4724,-4016,-6506,-7091,
22,-4764,-8672,-7408,-4000,-8781,3471,
23,-9312,-10052,-5880,-3968,-3856,14818,
23,-13484,-11188,-6448,-3968,6564,20124,
23,-16908,-11748,-3156,-3968,3288,32767,
23,-27160,-10852,1472,-3968,-8944,32767,
24,-32768,-10276,3384,-3968,-6398,32767,
23,-32748,-11536,11860,-3952,1939,32767,
23,-21144,-13064,22384,-3984,3071,32767,
28,-17948,-12120,26252,-3936,-131,14248,
22,-19812,-10256,24456,-3968,956,-5396,
23,-22472,-7012,21596,-3968,-233,-22113,
23,-22588,-4700,17788,-4000,1305,-32768,
23,-26612,-2232,11164,-3952,1257,-32768,
22,-25116,-1136,5004,-3952,7424,-32768,
24,-21572,-2016,2268,-3968,10754,-32768,
22,-21772,-2132,-4548,-3968,14294,-32768,
23,-14636,-5248,-4708,-3936,18947,-32768,
23,-11312,-9832,-3728,-3984,22215,-30053,
23,-11484,-14588,-6492,-3984,26619,-19542,
23,-8168,-18732,-2156,-3952,23632,-4829,
25,-2300,-21132,4332,-3984,22166,-1036,
24,-2084,-19168,3468,-3968,13790,5487,
22,108,-15280,8248,-3968,6510,12838,
23,-12312,-9524,10032,-3984,-4502,14599,
23,-25732,-3568,2876,-3952,-7574,30192,
23,-17160,-2740,13780,-3984,9477,32767,
22,-9024,-2116,18324,-3936,11010,20064,
24,-13564,-1208,14500,-3952,12786,10624,
23,-17568,1952,15216,-3968,16066,11604,
22,-12864,2344,19392,-4000,-2515,14472,
23,-16692,3280,15084,-4000,-4387,9690,
23,-7788,1508,19296,-4000,3213,10820,
23,1460,-588,23700,-3968,-219,-2410,
27,-8172,2168,17396,-3952,538,-15095,
23,-10488,2468,14340,-3968,7208,-13830,
22,-8704,1152,13936,-3968,803,-15370,
24,-13824,444,8204,-4000,-1964,-10503,
22,-11048,-2524,9372,-4000,208,-626,
23,-10704,-4840,10252,-4016,-7389,1600,
24,-15228,-4744,9016,-3952,-9170,6665,
22,-13532,-6512,11440,-3952,-12087,13789,
23,-16016,-5932,13340,-3952,-12100,7422,
22,-21272,-5296,12948,-3952,-7116,3995,
24,-23980,-5096,11852,-3952,207,-2455,
22,-20392,-6828,12756,-4000,-1319,3086,
23,-20432,-6964,12868,-3968,-9371,-320,
26,-21756,-6428,14168,-3968,-14506,-293,
23,-16204,-6332,15668,-3936,-12031,-9388,
22,-10684,-7340,14208,-3936,-138,-24368,
24,-14736,-5592,9032,-3952,-4784,-27826,
22,-13124,-4480,6380,-3952,-4772,-21726,
23,-15880,-2348,5104,-3984,-13461,-17413,
24,-11656,-1940,4160,-3984,-9588,-10282,
22,-4924,-3044,7360,-3968,-2059,-9678,
23,-1424,-2776,6796,-3968,-2133,-10297,
22,-10400,440,4060,-3968,-20451,4156,
24,-14216,1316,4408,-3984,-23620,19468,
22,-10684,560,13188,-3952,-23685,21369,
26,-7012,-44,16732,-3968,-7500,2105,
22,-10980,-960,15072,-3968,-6323,521,
24,-15184,-1932,14912,-3984,-8916,-6335,
22,-16628,-4204,16144,-3968,-10142,-6957,
23,-12892,-6564,16476,-3952,-8776,-17610,
24,-15296,-8776,15792,-3952,7901,-32768,
23,-20736,-10984,7912,-3984,7949,-32768,
23,-23776,-12588,7972,-3968,5330,-28769,
22,-21708,-13720,4424,-3952,-2561,-15345,
23,-13140,-16384,7832,-3984,-108,-10862,
22,-8664,-17088,10624,-3968,1893,-12232,
24,-8076,-16820,8804,-3952,5937,-19484,
25,-11432,-14576,3324,-3968,4291,-13407,
23,-12632,-11152,2016,-3936,-7115,4936,
22,-11740,-7624,6108,-3968,-17960,18604,
23,-10956,-3988,9416,-3984,-963,8416,
22,-12172,-2796,9888,-3936,17897,-7383,
23,-8080,-2580,5380,-3968,21273,-6933,
24,-44,-3956,6216,-3984,17979,927,
22,-11404,1016,6160,-3952,-11159,10858,
23,-7728,564,6048,-3968,-304,27439,
22,-2608,-1056,12264,-3968,-3895,23741,
23,-8560,1016,9660,-3952,-10060,23150,
22,-12760,2532,12372,-3968,-1237,27312,
24,-13516,2524,15388,-3936,-2260,24655,
25,-18716,3432,15400,-3952,-4804,26998,
23,-14012,1652,21384,-3968,-4375,24848,
22,-13700,952,23184,-3984,-2260,9074,
24,-23588,2588,19336,-3952,-2918,-596,
22,-25772,1444,17892,-3952,-989,-5767,
23,-19996,-2128,15732,-3968,6579,-11816,
24,-17632,-3832,17784,-3968,370,-20052,
22,-19520,-3844,10748,-3968,-487,-17059,
23,-23504,-2912,8236,-3968,-7769,-15658,
23,-18548,-4068,7720,-3984,-8419,-4134,
23,-10644,-4912,11500,-3952,-6184,-6693,
24,-10232,-4832,9744,-3984,-1729,-14352,
26,-13552,-2932,6264,-3936,-382,-11128,
22,-10564,-2164,5196,-3968,-3658,-1198,
23,-10116,-1036,6432,-3952,-9291,5537,
23,-8868,-368,9664,-3952,-10179,11527,
23,-8228,332,13288,-3952,-10552,8210,
22,-11388,1400,11636,-3936,-4613,1709,
24,-13176,1444,11976,-3968,-2475,2518,
23,-12312,176,13180,-4000,-7834,4183,
22,-12684,-1464,14468,-3952,-4291,-1766,
24,-10436,-3820,15348,-3952,968,-8110,
22,-13320,-5388,11664,-3984,1755,-16773,
23,-18824,-5400,7988,-3984,-3525,-8924,
23,-17804,-6396,8588,-3968,-6130,-3342,
26,-18132,-7948,8128,-3984,-2409,-2457,
22,-20556,-9620,7408,-3936,-3346,1511,
23,-11416,-11864,9808,-3936,-553,10820,
23,-4272,-12220,15496,-3952,-4998,6006,
23,-16584,-8844,10592,-3984,-12732,-2005,
23,-23436,-6992,5752,-3936,-3182,7287,
23,-8024,-8836,12792,-3968,-2719,14029,
23,-4732,-8080,14376,-3968,-9794,8415,
22,-7720,-6224,12400,-3936,-5820,9549,
24,-6140,-5184,13512,-3952,-2650,3748,
22,-13600,-2972,9448,-3952,-6508,-1235,
23,-12796,-2580,7508,-3920,-3382,10241,
22,-3580,-4416,14716,-3968,2124,4712,
27,-10328,-3680,12320,-3936,4298,-12193,
22,-13396,-4148,8036,-3968,12016,-8762,
25,-9748,-6500,10468,-3984,4194,-8061,
23,-13656,-6392,5912,-4000,-78,-3250,
22,-12284,-7152,8948,-3984,696,4546,
24,-11376,-7144,11268,-3984,-1603,42,
22,-13248,-6668,9856,-3968,-685,2512,
23,-18980,-4540,8308,-3984,-3911,1372,
22,-21476,-2928,8600,-3952,-4387,7206,
24,-14196,-3544,12500,-3952,-2924,11903,
22,-12484,-3504,13944,-3936,-4910,4785,
23,-18760,-1084,13044,-4000,-2579,-3646,
26,-18996,-772,10580,-4000,2707,708,
25,-7848,-2920,14136,-3952,-7121,3750,
23,-7708,-1808,15284,-3952,-11724,-4509,
22,-6480,-1888,14188,-3984,684,-12409,
24,-6120,-1788,10584,-3936,-376,-17510,
22,-4316,-1660,5992,-3968,-1917,-14017,
23,-5732,-1444,4380,-3968,-13944,-2539,
23,-4948,-1536,7924,-3984,-13776,-1253,
23,-5852,-1984,8192,-3968,9013,-12886,
22,-7528,-3020,5756,-3984,4499,-13239,
24,-9968,-4064,3440,-3952,827,-6600,
22,-10408,-5496,5432,-3968,-9954,7975,
23,-14972,-6268,4056,-3968,-5503,4122,
25,-14072,-9008,5856,-3968,5050,13813,
24,-6984,-11208,10764,-4000,302,19305,
23,-7892,-11896,11508,-3952,-3388,16174,
22,-12384,-11420,11760,-3968,3553,8451,
24,-15088,-11264,7828,-3952,12378,876,
22,-15820,-10944,9788,-3952,5295,7561,
23,-18948,-9888,7372,-3936,-18,11748,
24,-17564,-10300,11136,-3936,4722,13426,
23,-11504,-11428,14528,-3984,9851,7119,
23,-18304,-10604,11684,-3952,8363,-1079,
23,-27176,-9592,8820,-3968,2587,8420,
22,-27400,-10092,10936,-3968,2212,14724,
24,-24768,-10116,13992,-3968,1457,9396,
26,-24404,-10340,14228,-3984,6877,-3796,
22,-25936,-9252,10212,-3968,8636,-7870,
23,-17196,-8796,13152,-4000,6114,-4947,
22,-11924,-7400,12624,-3952,-231,-10111,
24,-16936,-3400,10908,-3952,-6301,-17175,
22,-21796,-332,4320,-3936,-6529,-17352,
23,-16076,1312,6436,-3968,1604,-16292,
22,-5244,2012,4608,-3952,-5273,-12701,
23,-16044,6552,3812,-3968,-12988,-18439,
22,-21292,10544,-220,-4000,-2661,-4087,
24,-17244,10144,4536,-3952,5191,-7980,
22,-18156,9856,8,-3968,-9209,7565,
26,-22440,7388,6948,-3984,-13814,16327,
23,-31008,5804,5672,-3968,-5723,11066,
22,-24244,-1260,8220,-3984,11313,5895,
23,-22728,-6680,9596,-3968,-2938,4521,
22,-18764,-9848,12488,-3936,-871,12743,
24,-14736,-13456,19680,-3952,-12587,5184,
22,-20996,-13696,13580,-3936,-3651,-14577,
23,-16816,-16616,11932,-3952,7690,-11796,
22,-8848,-18076,14456,-3984,-5739,-15331,
23,-4740,-18036,12984,-3968,-7980,-18100,
23,-8896,-17348,11464,-3952,-8947,-27742,
23,-7092,-16656,2840,-3952,1186,-29708,
22,-6396,-15672,2084,-3936,-5501,-24470,
27,-408,-12176,1296,-3920,-14074,-8089,
24,1844,-9392,5544,-3952,-15944,-6925,
22,-8604,-5708,1960,-3952,-4316,-18899,
23,-17036,-4780,-3508,-3952,14337,-11222,
23,-11652,-7444,-8084,-3968,1043,18788,
23,-3000,-10436,6036,-3968,-5824,25300,
22,-29564,-5468,-872,-3968,-6431,32767,
24,-23192,-6844,6712,-3968,5607,32767,
22,-20924,-9352,14648,-3952,2110,32767,
23,-32768,-4640,2904,-3984,-6955,32767,
23,-14320,-8056,21176,-3952,9471,32767,
23,-10380,-9620,22340,-3984,10141,8261,
26,-29320,-3504,12172,-3984,402,8078,
23,-21152,-2408,12984,-3952,2253,12582,
23,-19408,-2396,15172,-4000,7302,-8292,
22,-19588,-740,12392,-4000,3523,-4738,
23,-17456,176,15308,-3968,-9402,-12897,
23,-25432,5120,10960,-3952,-4715,-21441,
23,-23800,7140,10696,-3984,7885,-27836,
22,-26752,8932,8648,-3952,13628,-32768,
24,-28336,9644,-272,-3952,14410,-32768,
22,-24112,6220,5976,-3968,-5190,-32604,
23,-18136,2956,-1560,-3968,19163,-32768,
23,-13276,-1644,1528,-3968,23948,-32768,
23,-15604,-2444,-3752,-3968,2313,-22258,
26,-9804,-6020,-4512,-4000,12518,522,
23,-8792,-11336,260,-3952,-604,8845,
23,-17616,-14044,-2716,-3952,1686,14227,
22,-4212,-18744,5012,-3968,21417,21978,
25,-1116,-22528,9352,-3968,9170,18057,
22,-20448,-18028,2044,-3952,-13777,30867,
23,-28956,-14828,6080,-3968,-13503,32767,
23,-21180,-13468,11288,-3936,908,32767,
23,-11696,-13972,18480,-3968,5976,27904,
22,-16672,-13160,17900,-3952,322,13539,
24,-24448,-10992,16184,-3952,-1046,10550,
22,-21572,-11516,20180,-3984,4132,416,
26,-25500,-12408,12616,-3968,11335,-20461,
23,-20236,-14372,18700,-3968,13227,-18383,
23,-24272,-13536,10332,-3968,-2248,-21300,
23,-21792,-12616,10812,-3968,-7753,-3475,
22,-13516,-12140,14700,-3984,-4246,-12699,
24,-18052,-11004,10384,-3984,-10,-19275,
22,-27084,-7960,2704,-3952,-2351,-9838,
23,-13032,-7140,7260,-3952,-1090,6693,
23,216,-7580,14944,-3968,-1485,-1154,
23,-12708,-3092,10328,-3984,-6752,-14914,
22,-22288,1484,2868,-3952,3165,-3664,
23,-8904,556,9768,-3968,13563,-497,
27,-13804,5104,11812,-3968,-23690,-2299,
22,-23696,11664,988,-3968,-11737,8393,
23,-11868,11696,15952,-3968,-6217,-67,
23,-22908,16100,6164,-3920,2625,-14296,
23,-13884,11648,5740,-3952,6715,4144,
22,-24028,8780,9876,-3984,-18901,-5887,
24,-32768,4364,3676,-3968,4952,-2517,
22,-23940,-5100,11104,-3968,726,-6123,
23,-21760,-9300,5664,-3968,7873,-13070,
22,-27076,-12512,7740,-3968,7792,-3067,
25,-26984,-17936,5728,-3952,5049,-6392,
22,-18868,-24972,7536,-3968,17796,-3317,
24,-1508,-29996,14664,-3968,22898,3393,
26,-9032,-31200,12280,-3968,-3405,-76,
22,-29340,-26584,4752,-3984,-2881,2777,
24,-25772,-23312,6372,-3952,7299,8700,
22,-9888,-20408,13548,-3984,931,10393,
23,-16468,-13860,12252,-3952,-6310,8957,
23,-26044,-8248,8832,-3936,-7960,14364,
23,-21912,-6284,13624,-3968,5717,11243,
22,-25764,-3100,12580,-3968,9556,1212,
24,-13636,-3028,12964,-3968,18971,5359,
22,-10516,-3488,22868,-3952,6627,-17740,
23,-22084,172,7808,-3984,291,-9727,
23,-16876,-836,14752,-3952,2521,-5316,
23,-9912,-4144,12236,-4000,4628,-13210,
26,-12872,-6060,9236,-3968,6714,-13013,
22,-12456,-8184,9568,-3968,1710,-6186,
25,-9516,-9576,10380,-3952,-4100,2095,
22,-3544,-10504,11460,-3984,2259,-998,
24,-6392,-10212,11288,-3952,-2530,-4008,
22,-7532,-7884,8648,-4000,-2818,-4351,
23,-10656,-5424,7376,-3968,767,-9127,
22,-13012,-3136,6012,-3984,-2699,-6065,
23,-14404,-428,5816,-3968,-5646,-2013,
23,-15240,1956,6072,-3968,-5974,-4594,
23,-27064,6420,4356,-3984,-1790,-5365,
23,-13792,3964,3532,-3984,19661,3034,
25,-11712,2544,16136,-3984,-21994,3917,
23,-17120,3500,5884,-3968,-124,6437,
23,-5440,-3432,15112,-3968,21878,-7106,
24,-3056,-7292,9592,-3984,5707,-4339,
22,-9800,-7488,10900,-3968,-16370,11934,
23,-8884,-9444,11152,-3952,-11026,7531,
22,-4416,-9328,18168,-3984,19280,-13992,
23,1372,-13728,10348,-3936,25886,-19021,
23,-9512,-13208,5488,-3984,-14628,3886,
23,-25176,-7712,484,-3984,-27922,26478,
23,-13556,-7980,15352,-3936,-5087,19502,
22,28,-11836,14380,-3952,17563,-5760,
23,-6992,-12012,11016,-3984,7195,-5631,
