led,t,deltat,AcX,AcY,AcZ,GravX,GravY,GravZ,QuatW,QuatX,QuatY,QuatZ,OrX,OrY,OrZ,GyX,GyY,GyZ
0,132898,50,0.67,-0.81,0.65,0.55,0.73,9.76,0.46759,-0.00769,-0.04639,-0.88269,123.62,3.25,-4.25,-0.06,-0.02,-0.91
0,132948,50,0.79,-1.18,0.86,0.55,0.72,9.76,0.44666,-0.00861,-0.04565,-0.89349,126.31,3.19,-4.19,-0.06,-0.06,-0.97
0,132998,50,0.92,-1.43,0.94,0.54,0.73,9.76,0.42249,-0.00934,-0.04559,-0.90515,129.19,3.13,-4.25,-0.04,-0.07,-1.07
0,133048,50,0.89,-1.19,0.75,0.61,0.62,9.76,0.40088,-0.01605,-0.04181,-0.91504,132.13,3.50,-3.81,0.04,0.03,-0.98
0,133098,50,0.59,-1.28,0.12,0.53,0.56,9.77,0.38062,-0.01428,-0.03717,-0.92389,134.69,3.19,-3.44,-0.25,0.12,-0.85
0,133148,50,0.42,-1.16,-0.21,0.43,0.44,9.78,0.36426,-0.01257,-0.02911,-0.93073,136.75,2.63,-2.69,-0.30,0.21,-0.67
0,133198,50,0.45,-1.05,-0.06,0.39,0.29,9.79,0.34674,-0.01367,-0.02087,-0.93762,138.88,2.31,-1.88,-0.10,0.16,-0.78
0,133248,50,0.28,-1.00,0.20,0.39,0.12,9.79,0.32666,-0.01721,-0.01263,-0.94489,141.13,2.31,-0.75,-0.16,0.02,-0.83
0,133298,50,0.48,-1.23,0.78,0.42,0.05,9.79,0.30322,-0.02002,-0.00940,-0.95264,143.88,2.44,-0.37,-0.16,-0.09,-0.93
0,133348,50,0.09,-1.27,0.75,0.50,-0.05,9.79,0.28290,-0.02539,-0.00458,-0.95880,146.63,2.81,0.19,-0.24,-0.19,-0.85
0,133398,50,-0.64,-1.17,0.41,0.57,-0.17,9.78,0.27008,-0.03064,0.00092,-0.96234,148.31,3.31,0.88,-0.29,-0.10,-0.39
0,133448,50,-1.42,-0.94,-0.40,0.54,-0.31,9.78,0.26379,-0.03119,0.00787,-0.96405,149.00,3.19,1.63,-0.29,0.08,-0.10
0,133498,50,-1.53,-1.20,-0.43,0.65,-0.41,9.77,0.26123,-0.03796,0.01154,-0.96448,149.38,3.56,2.31,-0.18,-0.34,0.03
0,133548,50,-0.50,-1.29,0.32,0.78,-0.33,9.76,0.25922,-0.04285,0.00403,-0.96484,149.88,4.56,1.94,0.34,-0.16,-0.14
0,133598,50,-0.55,-1.38,-0.23,0.79,-0.12,9.77,0.26135,-0.04077,-0.00610,-0.96436,149.69,4.63,0.69,0.41,-0.06,0.20
0,133648,50,-0.26,-1.22,0.28,0.84,0.00,9.77,0.26898,-0.04163,-0.01166,-0.96216,148.88,4.94,0.00,0.17,-0.04,0.36
0,133698,50,0.03,-1.06,0.48,0.86,-0.09,9.76,0.28082,-0.04358,-0.00769,-0.95874,147.56,5.00,0.44,-0.05,-0.06,0.58
0,133748,50,0.24,-0.93,0.28,0.84,-0.20,9.76,0.29529,-0.04419,-0.00250,-0.95441,145.81,4.94,1.00,-0.07,0.08,0.73
0,133798,50,0.25,-0.39,0.09,0.77,-0.30,9.77,0.31232,-0.04272,0.00256,-0.94904,143.75,4.63,1.69,-0.09,0.14,0.85
0,133848,50,0.27,0.01,-0.23,0.71,-0.39,9.77,0.33270,-0.04095,0.00793,-0.94208,141.50,4.19,2.25,-0.14,0.11,0.96
0,133898,50,0.11,0.77,-0.36,0.64,-0.48,9.77,0.35400,-0.03949,0.01257,-0.93433,138.88,3.75,2.81,-0.14,0.08,0.99
0,133948,50,0.20,1.08,-0.48,0.60,-0.57,9.77,0.37299,-0.03992,0.01666,-0.92682,136.56,3.50,3.38,-0.13,-0.01,0.82
0,133998,50,0.26,1.11,-0.25,0.64,-0.52,9.77,0.38892,-0.04089,0.01074,-0.92029,134.50,3.75,3.06,-0.12,-0.10,0.73
0,134048,50,0.19,1.02,0.00,0.69,-0.41,9.77,0.40247,-0.04065,0.00348,-0.91449,132.75,4.06,2.38,-0.01,-0.04,0.58
0,134098,50,-0.02,0.83,0.02,0.72,-0.25,9.77,0.41150,-0.03845,-0.00470,-0.91058,131.50,4.19,1.44,0.08,-0.04,0.38
0,134148,50,-0.19,0.59,-0.03,0.72,-0.13,9.77,0.41693,-0.03662,-0.00940,-0.90814,130.63,4.25,0.75,0.07,-0.04,0.28
0,134198,50,-0.29,0.07,0.08,0.75,-0.09,9.77,0.42084,-0.03687,-0.01196,-0.90631,130.13,4.38,0.50,0.04,-0.10,0.13
0,134248,50,-0.54,-0.05,0.07,0.78,-0.06,9.77,0.42462,-0.03772,-0.01373,-0.90448,129.69,4.56,0.37,0.02,-0.12,0.14
0,134298,50,-0.33,-0.58,0.53,0.86,-0.09,9.76,0.42633,-0.04285,-0.01459,-0.90344,129.50,5.06,0.56,-0.05,-0.17,-0.02
0,134348,50,-0.26,-1.02,-0.04,0.88,-0.08,9.76,0.42548,-0.04248,-0.01569,-0.90387,129.56,5.19,0.44,0.07,0.03,-0.04
0,134398,50,-0.14,-1.17,-0.27,0.86,-0.06,9.76,0.42633,-0.04138,-0.01605,-0.90344,129.50,5.06,0.37,0.03,0.03,0.06
0,134448,50,-0.13,-0.91,-0.23,0.86,-0.13,9.76,0.42792,-0.04279,-0.01276,-0.90271,129.25,5.00,0.75,0.07,-0.08,0.05
0,134498,50,0.01,-0.81,0.25,0.94,-0.14,9.75,0.42725,-0.04675,-0.01404,-0.90283,129.31,5.50,0.81,0.10,-0.23,-0.10
0,134548,50,0.18,-0.62,0.63,1.06,-0.09,9.74,0.42621,-0.05103,-0.01886,-0.90302,129.44,6.19,0.50,0.09,-0.23,0.00
0,134598,50,0.04,-0.34,0.30,1.11,-0.09,9.74,0.43005,-0.05353,-0.02014,-0.90100,128.94,6.50,0.56,0.05,-0.04,0.19
0,134648,50,-0.13,-0.01,-0.03,1.11,-0.07,9.74,0.43469,-0.05310,-0.02118,-0.89874,128.38,6.50,0.44,0.06,-0.02,0.19
0,134699,51,-0.05,-0.17,-0.19,1.12,-0.03,9.74,0.43713,-0.05219,-0.02362,-0.89758,128.06,6.56,0.12,0.18,0.03,0.11
0,134749,50,0.10,-0.01,-0.49,1.10,0.05,9.74,0.44012,-0.04938,-0.02765,-0.89618,127.69,6.44,-0.31,0.19,-0.01,0.11
0,134799,50,0.35,0.25,0.03,1.16,0.12,9.73,0.44275,-0.05042,-0.03198,-0.89465,127.31,6.75,-0.69,0.14,-0.18,0.11
0,134849,50,0.62,0.48,0.22,1.23,0.19,9.72,0.44507,-0.05176,-0.03717,-0.89325,127.00,7.19,-1.12,0.20,-0.09,0.07
0,134899,50,0.25,0.81,0.39,1.27,0.28,9.71,0.44672,-0.05182,-0.04266,-0.89215,126.81,7.44,-1.63,0.15,-0.08,0.07
0,134949,50,-0.32,0.70,0.37,1.30,0.30,9.71,0.44635,-0.05304,-0.04395,-0.89221,126.75,7.63,-1.75,-0.01,-0.07,-0.00
0,134999,50,-0.65,0.23,0.56,1.35,0.30,9.70,0.44452,-0.05511,-0.04498,-0.89294,127.06,7.94,-1.81,0.03,-0.14,-0.18
0,135049,50,-0.49,-0.50,-0.01,1.38,0.39,9.69,0.43903,-0.05475,-0.04950,-0.89545,127.75,8.13,-2.31,0.22,-0.05,-0.39
0,135099,50,-0.45,-0.25,0.21,1.42,0.56,9.68,0.43335,-0.05341,-0.05762,-0.89783,128.44,8.38,-3.31,0.35,-0.03,-0.22
0,135149,50,-1.11,-0.75,-0.62,1.40,0.64,9.68,0.42908,-0.05060,-0.06091,-0.89978,129.00,8.19,-3.81,-0.01,-0.03,-0.17
0,135199,50,-1.17,-0.92,-0.20,1.48,0.60,9.67,0.42627,-0.05554,-0.06049,-0.90088,129.31,8.69,-3.56,-0.10,-0.24,-0.10
0,135249,50,-1.22,-1.16,0.20,1.60,0.61,9.65,0.42249,-0.06097,-0.06329,-0.90210,129.75,9.38,-3.63,0.06,-0.26,-0.19
0,135299,50,-0.98,-1.09,0.63,1.73,0.70,9.62,0.41986,-0.06512,-0.07019,-0.90253,130.06,10.13,-4.19,0.21,-0.29,-0.02
0,135349,50,-1.13,-1.05,0.44,1.82,0.74,9.60,0.42310,-0.06854,-0.07446,-0.90039,129.63,10.69,-4.44,0.03,-0.12,0.29
0,135399,50,-1.06,-0.65,0.55,1.73,0.55,9.63,0.43384,-0.06757,-0.06439,-0.89618,128.31,10.19,-3.25,-0.05,-0.13,0.58
0,135449,50,-1.12,-0.55,0.39,1.59,0.41,9.66,0.44830,-0.06354,-0.05585,-0.88983,126.50,9.38,-2.44,0.04,0.00,0.65
0,135499,50,-0.78,-0.43,0.76,1.47,0.35,9.68,0.46338,-0.05847,-0.05121,-0.88275,124.56,8.63,-2.06,0.17,0.10,0.64
0,135549,50,-0.52,-0.09,0.67,1.37,0.43,9.69,0.47723,-0.05109,-0.05322,-0.87567,122.81,8.06,-2.56,0.27,0.34,0.60
0,135599,50,-0.68,-0.33,0.30,1.22,0.41,9.72,0.49127,-0.04413,-0.04944,-0.86847,121.00,7.19,-2.44,-0.15,0.31,0.73
0,135649,50,-0.46,0.07,0.30,1.10,0.19,9.74,0.51099,-0.04333,-0.03741,-0.85767,118.37,6.44,-1.12,-0.43,0.27,1.05
0,135699,50,-0.45,0.54,-0.06,0.93,-0.04,9.76,0.53345,-0.04138,-0.02356,-0.84448,115.44,5.44,0.19,-0.40,0.37,1.16
0,135749,50,0.43,0.73,0.01,0.72,-0.25,9.77,0.55707,-0.03790,-0.00977,-0.82953,112.19,4.19,1.44,-0.33,0.54,1.16
0,135799,50,-0.39,1.07,-1.17,0.35,-0.48,9.78,0.58514,-0.02911,0.00922,-0.81036,108.31,2.06,2.75,-0.53,0.62,1.58
0,135849,50,-0.16,0.81,-1.01,0.23,-0.79,9.77,0.61768,-0.03467,0.02448,-0.78528,103.56,1.37,4.63,-0.66,-0.05,1.71
0,135899,50,-0.17,-0.12,-0.26,0.20,-0.93,9.75,0.65503,-0.03925,0.02905,-0.75403,98.00,1.19,5.44,0.22,-0.15,2.24
0,135949,50,0.85,-0.58,-1.12,0.19,-0.54,9.78,0.69031,-0.02625,0.01312,-0.72290,92.62,1.12,3.13,1.17,-0.09,1.76
0,135999,50,1.65,-1.27,-0.24,0.41,0.14,9.79,0.71271,-0.00977,-0.02032,-0.70111,89.00,2.44,-0.81,1.62,-0.70,0.97
0,136049,50,2.05,-2.66,0.65,0.67,0.83,9.74,0.73151,0.00757,-0.05438,-0.67963,85.75,3.94,-4.88,1.48,-0.38,1.56
0,136099,50,2.68,-1.43,2.31,0.94,1.47,9.64,0.75909,0.02612,-0.08594,-0.64471,80.62,5.50,-8.69,1.42,-0.11,1.82
0,136150,51,0.73,-1.14,-0.07,0.95,1.71,9.60,0.78473,0.03912,-0.09271,-0.61163,75.81,5.56,-10.06,0.10,0.26,1.67
0,136200,50,0.55,-1.59,0.32,1.14,1.39,9.63,0.80731,0.02344,-0.08936,-0.58289,71.62,6.69,-8.19,-0.74,-0.34,1.51
0,136250,50,0.50,-1.19,0.70,1.28,1.02,9.66,0.82611,0.00677,-0.08368,-0.55719,67.94,7.50,-6.00,-0.41,0.19,1.30
0,136300,50,-0.05,-0.48,0.29,1.21,0.88,9.69,0.84204,0.00470,-0.07672,-0.53394,64.75,7.13,-5.19,-0.09,0.12,1.04
0,136350,50,0.31,-0.18,0.27,1.30,0.70,9.69,0.85248,-0.00391,-0.07568,-0.51727,62.44,7.63,-4.13,-0.41,-0.21,0.75
0,136400,50,0.76,-0.18,0.04,1.45,0.41,9.68,0.85980,-0.01941,-0.07513,-0.50464,60.81,8.50,-2.44,-0.54,-0.33,0.57
0,136450,50,1.03,-0.04,-0.10,1.53,0.27,9.68,0.86487,-0.02698,-0.07513,-0.49554,59.56,9.00,-1.56,0.01,0.06,0.39
0,136500,50,0.41,0.10,-1.25,1.42,0.26,9.69,0.86963,-0.02380,-0.06995,-0.48810,58.56,8.31,-1.50,-0.07,0.29,0.44
0,136550,50,0.11,-0.18,-1.00,1.41,0.10,9.70,0.87665,-0.02948,-0.06604,-0.47565,56.94,8.25,-0.63,-0.25,-0.14,0.73
0,136600,50,-0.07,-0.30,-0.72,1.52,0.04,9.68,0.88397,-0.03412,-0.07043,-0.46094,55.06,8.94,-0.25,0.12,-0.27,0.64
0,136650,50,-0.39,-0.30,-0.16,1.67,0.12,9.66,0.88922,-0.03271,-0.07928,-0.44940,53.63,9.75,-0.75,0.34,-0.28,0.55
0,136700,50,-0.63,-0.33,-0.01,1.79,0.24,9.63,0.89319,-0.02942,-0.08801,-0.44000,52.44,10.50,-1.44,0.25,-0.29,0.39
0,136750,50,-0.99,-0.10,0.42,1.93,0.24,9.61,0.89600,-0.03174,-0.09491,-0.43268,51.50,11.38,-1.44,0.06,-0.39,0.30
0,136800,50,-1.16,-0.14,0.68,1.99,0.15,9.60,0.89728,-0.03674,-0.09564,-0.42938,51.13,11.69,-0.94,-0.30,-0.32,0.16
0,136850,50,-1.19,-0.62,0.66,2.06,-0.08,9.58,0.89691,-0.04938,-0.09357,-0.42938,51.13,12.13,0.44,-0.56,-0.11,-0.02
0,136900,50,-1.79,-0.80,0.40,2.05,-0.34,9.58,0.89557,-0.06158,-0.08752,-0.43188,51.44,12.06,2.00,-0.56,0.04,-0.01
0,136950,50,-1.94,-1.09,0.25,2.04,-0.54,9.57,0.89215,-0.07135,-0.08160,-0.43860,52.31,12.00,3.25,-0.38,0.05,-0.27
0,137000,50,-1.77,-1.13,0.16,1.92,-0.70,9.58,0.88776,-0.07672,-0.07190,-0.44812,53.56,11.31,4.19,-0.19,0.01,-0.32
0,137050,50,-1.13,-1.01,0.23,1.82,-0.78,9.60,0.88409,-0.07837,-0.06451,-0.45618,54.56,10.69,4.63,0.07,-0.08,-0.41
0,137100,50,-0.91,-0.73,0.47,1.86,-0.67,9.60,0.87958,-0.07520,-0.06836,-0.46478,55.69,10.94,4.00,0.21,-0.02,-0.25
0,137150,50,-0.84,-0.70,0.19,1.83,-0.60,9.61,0.87628,-0.07172,-0.06793,-0.47162,56.56,10.75,3.56,-0.01,0.14,-0.17
0,137200,50,-0.21,-0.43,0.39,1.72,-0.70,9.62,0.87421,-0.07391,-0.06030,-0.47614,57.13,10.13,4.13,-0.07,0.03,-0.02
0,137250,50,0.48,-0.26,0.65,1.78,-0.72,9.61,0.87073,-0.07690,-0.06213,-0.48181,57.88,10.50,4.31,-0.15,-0.17,-0.27
0,137300,50,1.00,0.28,0.88,1.88,-0.77,9.59,0.86560,-0.08203,-0.06464,-0.48969,58.94,11.06,4.56,-0.07,-0.23,-0.16
0,137350,50,1.69,0.68,0.85,2.00,-0.71,9.57,0.86145,-0.08337,-0.07086,-0.49597,59.81,11.81,4.25,0.14,-0.19,-0.38
0,137400,50,1.67,0.67,-0.30,2.02,-0.56,9.57,0.85181,-0.07867,-0.07416,-0.51257,62.06,11.94,3.38,0.19,0.10,-0.69
0,137450,50,1.74,0.55,-1.05,1.94,-0.46,9.60,0.84296,-0.07318,-0.07184,-0.52814,64.12,11.44,2.75,0.08,0.31,-0.43
0,137500,50,1.27,0.55,-1.67,1.69,-0.43,9.65,0.83997,-0.06519,-0.06110,-0.53528,65.00,9.88,2.56,-0.06,0.66,-0.31
0,137550,50,1.38,0.96,-1.35,1.45,-0.35,9.69,0.83441,-0.05573,-0.05225,-0.54578,66.37,8.50,2.06,0.25,0.47,-0.60
0,137600,50,0.87,0.51,-1.06,1.27,-0.17,9.72,0.82562,-0.04388,-0.04901,-0.56036,68.31,7.44,1.00,0.23,0.25,-0.76
0,137650,50,0.39,0.16,-0.29,1.25,-0.06,9.72,0.81659,-0.03955,-0.05066,-0.57361,70.12,7.31,0.31,0.13,0.00,-0.57
0,137700,50,0.31,0.09,-0.01,1.27,-0.06,9.72,0.80792,-0.04114,-0.05066,-0.58563,71.81,7.44,0.37,-0.26,-0.04,-0.37
0,137750,50,-0.16,-0.27,0.07,1.22,-0.30,9.72,0.80200,-0.04993,-0.04108,-0.59381,73.00,7.19,1.75,-0.64,0.24,-0.07
0,137800,50,-0.39,-0.07,0.08,1.13,-0.54,9.72,0.79999,-0.05688,-0.03003,-0.59656,73.37,6.63,3.13,-0.32,0.14,0.04
0,137850,50,-0.58,0.06,-0.48,1.10,-0.58,9.72,0.79944,-0.05774,-0.02759,-0.59729,73.50,6.44,3.38,-0.00,-0.00,0.19
0,137900,50,-0.86,0.41,-0.04,1.14,-0.58,9.72,0.80212,-0.05872,-0.02942,-0.59351,72.94,6.69,3.38,0.09,-0.13,0.34
0,137950,50,-1.05,0.39,-0.04,1.14,-0.52,9.72,0.80493,-0.05609,-0.03137,-0.58990,72.44,6.69,3.06,0.17,0.06,0.31
0,138000,50,-0.56,0.12,0.43,1.02,-0.45,9.74,0.80994,-0.04956,-0.02875,-0.58368,71.50,5.94,2.69,0.17,0.10,0.56
0,138050,50,0.12,0.02,0.90,0.92,-0.34,9.75,0.81848,-0.04132,-0.02856,-0.57233,69.87,5.38,2.00,0.39,0.28,0.80
0,138100,50,0.36,-0.54,0.78,0.68,-0.18,9.78,0.83051,-0.02722,-0.02374,-0.55585,67.56,3.94,1.06,0.38,0.55,1.20
0,138150,50,-0.10,-1.10,2.00,0.52,-0.19,9.79,0.84698,-0.02252,-0.01752,-0.53082,64.12,3.06,1.06,-0.08,0.02,1.34
0,138200,50,0.77,-0.75,2.44,0.66,-0.17,9.78,0.85864,-0.02502,-0.02460,-0.51141,62.06,3.63,1.06,0.24,-0.38,0.98
0,138250,50,0.29,-0.75,0.33,0.69,-0.19,9.77,0.86951,-0.02606,-0.02612,-0.49249,59.63,4.13,0.94,-0.22,0.08,1.12
0,138300,50,-0.32,-1.15,-0.28,0.73,-0.52,9.76,0.88232,-0.04132,-0.02075,-0.46838,55.88,4.31,3.06,-0.72,-0.37,1.28
0,138350,50,0.14,-1.29,-0.19,0.85,-0.71,9.74,0.89154,-0.05243,-0.02264,-0.44934,53.44,5.00,4.19,-0.08,-0.10,0.80
0,138400,50,0.07,-1.90,-0.75,0.75,-0.74,9.74,0.89716,-0.05096,-0.01794,-0.43835,52.06,4.38,4.31,0.04,0.25,0.58
0,138450,50,-0.27,-1.64,-0.49,0.62,-0.70,9.76,0.90326,-0.04620,-0.01361,-0.42639,50.50,3.63,4.13,0.20,0.15,0.81
0,138500,50,-0.02,-0.90,-0.55,0.50,-0.63,9.77,0.91101,-0.04004,-0.01025,-0.41034,48.94,3.13,3.69,0.08,0.27,0.86
0,138550,50,0.97,-1.28,-0.12,0.44,-0.67,9.77,0.91852,-0.04071,-0.00720,-0.39319,46.75,2.56,3.88,-0.03,-0.10,0.73
0,138600,50,0.82,-0.87,-0.89,0.39,-0.61,9.77,0.92517,-0.03687,-0.00671,-0.37775,44.94,2.44,3.69,0.26,0.27,0.94
0,138650,50,0.54,-0.43,-1.18,0.27,-0.57,9.78,0.93359,-0.03235,-0.00281,-0.35687,42.38,1.63,3.31,0.02,-0.04,1.03
0,138700,50,1.44,0.04,-0.50,0.40,-0.50,9.78,0.94080,-0.03149,-0.01086,-0.33734,40.00,2.19,3.13,0.33,-0.39,0.98
0,138750,50,1.56,0.00,0.57,0.46,-0.26,9.79,0.94904,-0.01996,-0.01813,-0.31396,37.25,2.63,1.94,0.88,-0.11,1.16
0,138800,50,2.03,-0.06,0.69,0.66,0.27,9.78,0.95636,0.00385,-0.03638,-0.28986,34.25,3.50,-1.00,1.17,-0.58,0.92
0,138850,50,0.71,-0.24,0.22,0.96,0.47,9.74,0.96222,0.01031,-0.05420,-0.26660,31.81,5.25,-2.81,0.09,-0.59,1.59
0,138900,50,0.57,-0.95,0.82,1.34,0.25,9.71,0.97162,-0.00281,-0.06995,-0.22583,27.12,7.38,-1.81,-0.37,-0.85,1.84
0,138950,50,0.45,-0.83,0.48,1.78,-0.01,9.64,0.97784,-0.01819,-0.08972,-0.18829,22.75,9.94,-0.12,-0.15,-0.91,1.79
0,139000,50,0.00,-0.76,-0.08,2.05,-0.22,9.58,0.98315,-0.02692,-0.10223,-0.14911,18.19,11.94,1.12,0.02,-0.26,1.71
0,139051,51,-1.00,-0.36,-0.91,1.94,-0.29,9.60,0.98901,-0.02606,-0.09729,-0.10834,13.50,11.63,1.75,0.34,0.32,1.80
0,139101,50,-1.50,-0.61,-1.19,1.77,-0.22,9.64,0.99304,-0.01825,-0.08984,-0.07404,9.13,10.56,1.44,0.43,0.27,1.08
0,139151,50,-0.93,-0.87,-1.08,1.77,-0.22,9.64,0.99420,-0.01666,-0.09009,-0.05609,6.81,10.25,1.19,-0.10,-0.28,0.66
0,139201,50,-0.60,-0.54,-0.50,1.92,-0.33,9.61,0.99426,-0.02075,-0.09790,-0.03845,4.81,11.19,1.81,-0.03,-0.24,0.77
0,139251,50,-0.02,-1.03,-0.12,2.05,-0.37,9.58,0.99390,-0.02216,-0.10486,-0.02551,3.25,11.94,2.25,0.10,-0.31,0.57
0,139301,50,0.81,-1.42,0.77,2.02,-0.25,9.59,0.99451,-0.01392,-0.10352,-0.00714,1.31,12.00,1.75,0.65,0.25,0.92
0,139351,50,-0.23,-1.86,0.05,1.69,0.08,9.65,0.99603,0.00629,-0.08679,0.01965,358.38,10.50,-0.06,1.05,0.96,1.16
0,139401,50,-0.41,-1.67,1.88,1.40,0.31,9.70,0.99634,0.01947,-0.07098,0.04388,355.31,8.25,-1.75,0.31,0.12,0.70
0,139451,50,1.44,-3.04,1.76,1.57,0.46,9.66,0.99585,0.02661,-0.07971,0.03503,355.56,9.13,-2.44,0.41,-0.17,-0.73
0,139501,50,0.17,-1.31,-0.93,1.57,0.86,9.64,0.99536,0.04645,-0.07935,0.02728,356.75,8.94,-4.63,0.74,-0.45,-0.24
0,139551,50,0.32,-1.41,-1.23,1.89,1.02,9.56,0.99377,0.05414,-0.09613,0.01550,357.94,10.88,-6.06,-0.04,-0.38,-0.44
0,139601,50,-0.89,-2.27,-2.93,1.92,0.71,9.58,0.99438,0.03748,-0.09857,0.00995,358.94,11.13,-4.88,-1.11,-0.36,0.28
0,139651,50,-0.94,-2.16,-0.82,2.35,0.12,9.51,0.99243,0.00909,-0.12054,0.02197,357.94,13.38,-1.37,-0.96,-0.85,0.98
0,139701,50,-0.32,-2.21,-0.31,2.64,-0.25,9.44,0.98999,-0.00800,-0.13629,0.03656,356.06,15.25,1.19,-0.38,-0.63,0.57
0,139751,50,-0.11,-1.83,-0.73,2.83,-0.28,9.38,0.98791,-0.00739,-0.14667,0.04962,354.56,16.62,1.81,0.33,-0.30,0.63
0,139801,50,0.09,-1.59,0.15,3.03,-0.31,9.32,0.98547,-0.00598,-0.15735,0.06360,352.88,17.69,1.88,0.17,-0.53,0.53
0,139851,50,-0.66,-0.65,0.16,3.14,-0.35,9.28,0.98340,-0.00507,-0.16333,0.07892,351.13,18.62,2.00,-0.03,-0.04,0.65
0,139901,50,-0.22,-0.13,0.52,3.06,-0.55,9.30,0.98273,-0.01367,-0.16010,0.09192,349.56,18.31,3.19,-0.21,0.31,0.53
0,139951,50,-0.12,0.45,-0.98,2.93,-0.83,9.32,0.98248,-0.02747,-0.15497,0.09998,348.44,17.25,4.50,-0.73,0.07,0.36
0,140001,50,1.28,0.78,0.91,3.30,-1.21,9.15,0.97845,-0.04602,-0.17682,0.09607,348.63,19.25,7.19,-0.79,-0.98,-0.16
0,140051,50,1.55,3.50,0.28,3.47,-1.35,9.06,0.97662,-0.05322,-0.18671,0.09229,349.06,20.50,8.38,-0.29,-0.32,-0.06
0,140101,50,0.33,2.03,3.06,3.80,-1.32,8.94,0.97473,-0.05341,-0.20331,0.07532,350.69,22.31,8.38,-0.21,-0.68,-0.84
0,140151,50,0.42,0.33,6.46,4.40,-1.35,8.65,0.96899,-0.05908,-0.23462,0.04956,353.44,25.75,8.75,-0.66,-1.41,-1.07
0,140201,50,-1.58,-2.63,7.77,4.79,-1.08,8.48,0.96552,-0.05194,-0.25439,0.01959,357.13,29.12,7.88,0.29,-0.48,-1.19
0,140251,50,-5.14,-3.16,4.09,4.46,-0.58,8.70,0.97150,-0.02686,-0.23499,0.01605,358.25,27.75,4.31,1.04,1.11,-0.08
0,140301,50,-5.24,-4.74,2.80,3.85,-0.31,9.01,0.97931,-0.01160,-0.20081,0.02295,357.38,24.00,2.44,0.72,1.46,0.13
0,140351,50,-2.37,-5.54,-2.24,2.68,0.09,9.43,0.98999,0.00885,-0.13776,0.02832,356.94,17.56,-0.12,0.94,2.99,0.13
0,140401,50,-0.13,-6.14,-2.77,1.48,0.18,9.69,0.99609,0.01263,-0.07550,0.04407,355.31,9.88,-1.06,0.13,2.33,0.61
0,140451,50,-0.22,-5.78,-3.13,0.49,0.09,9.79,0.99677,0.00690,-0.02502,0.07611,352.00,3.88,-0.69,-0.08,2.05,1.38
0,140502,51,0.31,-5.00,-0.54,0.07,-0.08,9.80,0.99408,-0.00415,-0.00439,0.10822,348.31,0.75,0.31,-0.39,0.61,1.34
0,140552,50,1.53,-2.26,-2.58,-0.35,-0.17,9.79,0.99036,-0.01141,0.01660,0.13721,344.81,-1.56,0.88,-0.17,0.97,1.14
0,140602,50,1.98,-1.57,-3.62,-0.55,-0.45,9.78,0.98566,-0.02765,0.02393,0.16486,341.69,-3.06,2.25,-0.77,0.24,1.20
0,140652,50,1.70,0.71,-4.65,-0.57,-0.72,9.76,0.97815,-0.04230,0.02112,0.20233,337.44,-3.50,4.00,-0.58,-0.13,1.62
0,140702,50,2.18,1.11,-1.69,-0.31,-0.68,9.77,0.97351,-0.03784,0.00763,0.22522,334.31,-1.81,4.25,0.28,-0.52,0.76
0,140752,50,2.06,2.11,0.51,-0.06,-0.69,9.78,0.96979,-0.03522,-0.00525,0.24121,332.31,-1.31,3.63,-0.38,-0.98,0.57
0,140802,50,1.78,2.29,1.54,0.65,-1.02,9.73,0.96661,-0.04248,-0.04565,0.24847,331.38,3.56,5.75,-0.56,-1.06,0.33
0,140852,50,1.37,3.26,3.14,1.18,-1.44,9.62,0.96350,-0.05609,-0.07745,0.25012,330.81,5.75,7.81,-1.12,-1.72,-0.09
0,140902,50,0.80,2.57,2.34,1.79,-1.64,9.49,0.96411,-0.06024,-0.10962,0.23419,332.06,10.19,9.88,-0.27,-0.70,-0.92
0,140952,50,-1.46,1.38,0.04,2.03,-1.26,9.50,0.96948,-0.04126,-0.11615,0.21179,334.75,11.75,8.06,0.68,-0.37,-1.27
0,141002,50,-2.27,-0.46,-0.66,2.13,-1.04,9.51,0.97198,-0.03021,-0.11816,0.20105,336.19,12.31,6.31,0.13,-0.11,-0.78
0,141052,50,-2.51,-1.67,2.14,2.25,-0.62,9.52,0.97400,-0.00922,-0.11963,0.19226,337.31,13.38,4.56,1.05,-0.06,-0.70
0,141102,50,-1.19,-2.18,-0.17,1.72,0.05,9.65,0.97888,0.01904,-0.08618,0.18445,338.25,10.75,0.25,1.20,1.35,-0.85
0,141152,50,-1.41,-4.52,2.89,1.52,0.11,9.68,0.97949,0.02002,-0.07538,0.18585,338.56,9.13,-0.69,-0.18,0.22,-0.16
0,141202,50,-1.81,-1.67,2.73,1.26,-0.04,9.72,0.97546,0.01141,-0.06390,0.21039,336.06,7.50,-0.06,-0.32,0.48,0.88
0,141252,50,-0.55,-3.64,2.19,1.54,-0.37,9.67,0.97382,-0.00177,-0.08130,0.21222,335.25,8.69,1.88,-0.67,-0.75,-0.13
0,141302,50,0.19,-2.87,-1.11,1.61,-0.38,9.66,0.97260,-0.00128,-0.08490,0.21643,335.19,9.44,2.44,0.20,-0.01,0.35
0,141352,50,-0.61,-0.99,-1.57,1.47,-0.08,9.69,0.96899,0.01349,-0.07446,0.23529,333.06,9.00,0.75,0.77,0.45,0.75
